car_location,car_mileage,car_link,car_name,car_price,car_license
南京,7.4万公里,https://www.guazi.com/nj/20402482013eb276x.htm#fr_page=list&fr_pos=city&fr_no=1,大众宝来 2013款 1.6L 手动时尚型,6.00万,2013年
德州,1.0万公里,https://www.guazi.com/dezhou/a1300058f615e362x.htm#fr_page=list&fr_pos=city&fr_no=12,长安商用欧尚 2016款 1.5L 手动豪华型7座,5.10万,2016年
苏州,3.5万公里,https://www.guazi.com/su/ab1dfbd31880434cx.htm#fr_page=list&fr_pos=city&fr_no=11,荣威350 2014款 1.5L 手动迅驰版,3.98万,2014年
南昌,8.3万公里,https://www.guazi.com/nc/58698a9dd0d23d1dx.htm#fr_page=list&fr_pos=city&fr_no=2,斯柯达昊锐 2012款 1.8TSI 自动贵雅版,10.80万,2013年
哈尔滨,1.5万公里,https://www.guazi.com/hrb/580816e06e962388x.htm#fr_page=list&fr_pos=city&fr_no=13,福特翼虎 2016款 智行限量版 1.5L GTDi 两驱舒适型,15.50万,2016年
济南,5.2万公里,https://www.guazi.com/jn/43e171deaab4b563x.htm#fr_page=list&fr_pos=city&fr_no=3,现代途胜 2009款 2.0L 手动两驱时尚型,5.80万,2011年
大庆,3.0万公里,https://www.guazi.com/daqing/e3337c1a56355ad5x.htm#fr_page=list&fr_pos=city&fr_no=12,江淮瑞风 2012款 2.0L穿梭时光版HFC4GA3,5.20万,2015年
广州,6.2万公里,https://www.guazi.com/gz/30c32897fdf6c7d7x.htm#fr_page=list&fr_pos=city&fr_no=14,斯柯达明锐 2015款 1.6L 自动逸俊版,7.97万,2015年
呼和浩特,7.3万公里,https://www.guazi.com/nmg/c454cb04f3073acex.htm#fr_page=list&fr_pos=city&fr_no=13,东风风神H30 2013款 CROSS 1.6L 手动尊逸型,3.80万,2013年
东莞,8.7万公里,https://www.guazi.com/dg/917db0df87dc719ex.htm#fr_page=list&fr_pos=city&fr_no=15,大众速腾 2012款 1.6L 手动舒适型,7.80万,2013年
武汉,7.9万公里,https://www.guazi.com/wh/488d016c36f3066cx.htm#fr_page=list&fr_pos=city&fr_no=4,起亚福瑞迪 2011款 1.6L MT GL,3.75万,2011年
南京,7.2万公里,https://www.guazi.com/nj/d76d7fc7a43a18a1x.htm#fr_page=list&fr_pos=city&fr_no=14,日产骐达 2011款 1.6L CVT智能型,7.70万,2013年
济宁,9.8万公里,https://www.guazi.com/jining/0d16110570c935cbx.htm#fr_page=list&fr_pos=city&fr_no=16,铃木北斗星 2010款 1.0L 手动助力型,1.50万,2010年
天津,6.5万公里,https://www.guazi.com/tj/306c670d5f46e3dex.htm#fr_page=list&fr_pos=city&fr_no=5,传祺GS5 2012款 2.0L 手动两驱舒适版,6.50万,2013年
长春,3.0万公里,https://www.guazi.com/cc/3b80aca310c1d1fex.htm#fr_page=list&fr_pos=city&fr_no=15,众泰T600 2015款 2.0T 手动尊贵型,7.38万,2015年
石家庄,6.9万公里,https://www.guazi.com/sjz/01650247afea8e16x.htm#fr_page=list&fr_pos=city&fr_no=17,大众迈腾2013款1.8TSI豪华型,15.00万,2013年
吉林,1.8万公里,https://www.guazi.com/jilin/387572bf0318e81ex.htm#fr_page=list&fr_pos=city&fr_no=6,东风小康东风风光360 2015款 1.5L 手动豪华型 7座 国V,4.00万,2015年
淄博,5.2万公里,https://www.guazi.com/zibo/c60b70465fd814afx.htm#fr_page=list&fr_pos=city&fr_no=18,奇瑞风云2 2010款 两厢 1.5L 进取型,1.60万,2010年
深圳,3.7万公里,https://www.guazi.com/sz/d34b1719b22a067bx.htm#fr_page=list&fr_pos=city&fr_no=16,标致408 2011款 2.0L 自动舒适版,4.60万,2011年
绵阳,7.1万公里,https://www.guazi.com/mianyang/879b17675ba44283x.htm#fr_page=list&fr_pos=city&fr_no=7,雪铁龙世嘉 2010款 两厢 1.6L 自动尚乐版,5.80万,2011年
大连,0.3万公里,https://www.guazi.com/dl/464d23749695c548x.htm#fr_page=list&fr_pos=city&fr_no=19,铃木雨燕 2016款 1.5L 自动时尚型酷玩版,7.50万,2017年
中山,6.5万公里,https://www.guazi.com/zhongshan/e13abb8991e95943x.htm#fr_page=list&fr_pos=city&fr_no=17,雪佛兰科鲁兹 2012款 1.6L SL MT,5.28万,2012年
深圳,2.6万公里,https://www.guazi.com/sz/b5c0779834605c2dx.htm#fr_page=list&fr_pos=city&fr_no=8,纳智捷优6 SUV 2014款 1.8T 智尊型,9.80万,2014年
哈尔滨,9.7万公里,https://www.guazi.com/hrb/df643a58385b9196x.htm#fr_page=list&fr_pos=city&fr_no=20,日产骊威 2010款 劲悦版 1.6L 手动全能型,4.60万,2012年
成都,8.2万公里,https://www.guazi.com/cd/62b1b465ed8c51e2x.htm#fr_page=list&fr_pos=city&fr_no=18,众泰T600 2015款 1.5T 手动精英型,5.20万,2015年
沧州,10.3万公里,https://www.guazi.com/cangzhou/90e47c3a0b3657f6x.htm#fr_page=list&fr_pos=city&fr_no=9,福特蒙迪欧-致胜 2011款 2.3L 时尚型,8.80万,2012年
淮安,4.0万公里,https://www.guazi.com/huaian/add85e45483498bcx.htm#fr_page=list&fr_pos=city&fr_no=19,奔腾B50 2012款 1.6L 手动天窗型,4.40万,2013年
赣州,3.0万公里,https://www.guazi.com/ganzhou/b76fcd1a79cca95ex.htm#fr_page=list&fr_pos=city&fr_no=10,长城C20R 2013款 1.5L 手动都市型,2.40万,2013年
嘉兴,4.0万公里,https://www.guazi.com/jiaxing/bf65375fa5661d03x.htm#fr_page=list&fr_pos=city&fr_no=20,马自达6 2012款 2.0L 自动时尚型,8.10万,2013年
长春,1.1万公里,https://www.guazi.com/cc/e4b5647a855b5496x.htm#fr_page=list&fr_pos=city&fr_no=21,大众高尔夫 2015款 1.4TSI 手动舒适型,10.80万,2014年
吉林,5.6万公里,https://www.guazi.com/jilin/5c906612f561236bx.htm#fr_page=list&fr_pos=city&fr_no=11,大众宝来 2008款 1.6L 手动舒适型,4.80万,2009年
沈阳,1.7万公里,https://www.guazi.com/sy/3977d0b721a08927x.htm#fr_page=list&fr_pos=city&fr_no=21,别克君威 2014款 2.0L 精英时尚型,11.98万,2014年
南宁,9.1万公里,https://www.guazi.com/nn/b15b060de8d3a69fx.htm#fr_page=list&fr_pos=city&fr_no=22,凯迪拉克SRX 2013款 3.0L 精英型(进口),25.88万,2014年
青岛,7.3万公里,https://www.guazi.com/qd/4b6cf2433537d34dx.htm#fr_page=list&fr_pos=city&fr_no=12,长安奔奔mini 2012款 1.0L 手动导航版,1.59万,2012年
成都,14.8万公里,https://www.guazi.com/cd/8ca3e78868897ac2x.htm#fr_page=list&fr_pos=city&fr_no=22,奇瑞旗云3 2010款 1.5L 手动舒适型,1.58万,2011年
上海,4.5万公里,https://www.guazi.com/sh/56b8cf034392cd7cx.htm#fr_page=list&fr_pos=city&fr_no=23,日产逍客 2011款 2.0XL 火 CVT 2WD,9.00万,2012年
合肥,3.8万公里,https://www.guazi.com/hf/0c6fc7849ae93686x.htm#fr_page=list&fr_pos=city&fr_no=13,标致3008 2015款 1.6THP 自动潮流版,12.26万,2015年
郑州,3.5万公里,https://www.guazi.com/zz/a03a30614a0367dbx.htm#fr_page=list&fr_pos=city&fr_no=24,凯迪拉克SRX 2015款 3.0L 精英型(进口),30.60万,2015年
南京,9.5万公里,https://www.guazi.com/nj/b0bf96816c09d2b8x.htm#fr_page=list&fr_pos=city&fr_no=23,MG7 2008款 1.8T 自动舒适版,3.28万,2009年
北京,12.2万公里,https://www.guazi.com/bj/87d0bf33ea67da4ax.htm#fr_page=list&fr_pos=city&fr_no=14,雪铁龙C5 2012款 2.3L 自动尊贵型,8.30万,2012年
成都,1.8万公里,https://www.guazi.com/cd/929a3f99d5fb92ebx.htm#fr_page=list&fr_pos=city&fr_no=25,本田飞度 2016款 1.5L LXS CVT舒适天窗版,7.80万,2017年
石家庄,4.4万公里,https://www.guazi.com/sjz/b4d04ec79617709cx.htm#fr_page=list&fr_pos=city&fr_no=24,雪佛兰赛欧 2013款 三厢 1.2L 手动时尚版,3.00万,2013年
淮安,5.7万公里,https://www.guazi.com/huaian/8c541885a5e7e4d5x.htm#fr_page=list&fr_pos=city&fr_no=15,马自达3星骋 2013款 三厢 1.6L 自动精英型,6.98万,2013年
上海,7.3万公里,https://www.guazi.com/sh/653945afab0a25c0x.htm#fr_page=list&fr_pos=city&fr_no=26,奔驰E级 2012款 E 300 L 时尚豪华型,27.50万,2013年
抚顺,4.0万公里,https://www.guazi.com/fushun/2e25e7e0428ba647x.htm#fr_page=list&fr_pos=city&fr_no=25,雪佛兰赛欧 2013款 三厢 1.2L 手动时尚版,3.55万,2014年
成都,8.9万公里,https://www.guazi.com/cd/550213a5a2bfd072x.htm#fr_page=list&fr_pos=city&fr_no=27,福特福克斯 2011款 三厢 1.8L 自动时尚型,5.50万,2011年
昆明,5.5万公里,https://www.guazi.com/km/ff20e21f1e3f21c4x.htm#fr_page=list&fr_pos=city&fr_no=16,哈弗H5 2015款 2.0T 手动四驱精英型,8.60万,2015年
福州,7.8万公里,https://www.guazi.com/fz/1501d450f71406f3x.htm#fr_page=list&fr_pos=city&fr_no=26,东南V3菱悦 2012款 1.5L 手动舒适版,2.60万,2013年
南通,5.7万公里,https://www.guazi.com/nantong/3e66b3d9ad70779bx.htm#fr_page=list&fr_pos=city&fr_no=28,宝马3系 2010款 320i 时尚型,14.90万,2010年
南京,2.0万公里,https://www.guazi.com/nj/cc0d661157bc81f5x.htm#fr_page=list&fr_pos=city&fr_no=17,福特福克斯 2012款 三厢 1.6L 自动风尚型,8.20万,2014年
济南,7.6万公里,https://www.guazi.com/jn/53117c8866722b09x.htm#fr_page=list&fr_pos=city&fr_no=18,别克君越 2013款 2.4L SIDI领先舒适型,12.30万,2013年
苏州,3.4万公里,https://www.guazi.com/su/59b466e478d940f0x.htm#fr_page=list&fr_pos=city&fr_no=27,传祺GS4 2015款 200T 手动豪华版,7.80万,2016年
成都,5.4万公里,https://www.guazi.com/cd/8a8e36eb9be9ea59x.htm#fr_page=list&fr_pos=city&fr_no=29,雪铁龙世嘉 2008款 两厢 1.6L 手动时尚型,3.00万,2008年
潍坊,2.3万公里,https://www.guazi.com/weifang/64c32f2e5a9473e6x.htm#fr_page=list&fr_pos=city&fr_no=19,起亚狮跑 2013款 2.0L 手动两驱版GL,8.50万,2015年
成都,1.1万公里,https://www.guazi.com/cd/720098d0ef8b6081x.htm#fr_page=list&fr_pos=city&fr_no=28,标致408 2015款 1.2T 自动豪华版,10.68万,2016年
日照,1.6万公里,https://www.guazi.com/rizhao/ec1f8e454ccc44bbx.htm#fr_page=list&fr_pos=city&fr_no=30,现代途胜 2015款 1.6T 双离合两驱智能型,14.30万,2016年
乌鲁木齐,11.5万公里,https://www.guazi.com/xj/cd8296452f73ec56x.htm#fr_page=list&fr_pos=city&fr_no=20,铃木北斗星 2011款 1.4L 手动标准2型,2.30万,2011年
大连,8.9万公里,https://www.guazi.com/dl/6e35c4692a3b8f00x.htm#fr_page=list&fr_pos=city&fr_no=31,奔驰E级 2014款 改款 E 260 L 运动型,33.50万,2014年
苏州,3.2万公里,https://www.guazi.com/su/692259d76f9a56fdx.htm#fr_page=list&fr_pos=city&fr_no=29,福特福克斯 2013款 两厢经典 1.8L 自动基本型,6.68万,2014年
重庆,6.8万公里,https://www.guazi.com/cq/cfb32bc2c4e7279dx.htm#fr_page=list&fr_pos=city&fr_no=21,大众宝来 2012款 1.6L 手动时尚型,5.29万,2012年
郑州,3.7万公里,https://www.guazi.com/zz/3637818ca821c692x.htm#fr_page=list&fr_pos=city&fr_no=30,马自达昂克赛拉 2014款 三厢 2.0L 自动运动型,10.60万,2015年
西安,3.1万公里,https://www.guazi.com/xa/e91ea76a0e43e9fdx.htm#fr_page=list&fr_pos=city&fr_no=32,大众凌渡 2015款 330TSI DSG舒适版,15.00万,2015年
自贡,3.7万公里,https://www.guazi.com/zigong/10af2daf429a44d7x.htm#fr_page=list&fr_pos=city&fr_no=31,荣威W5 2014款 1.8T 4WD 自动豪域特装版,9.00万,2014年
深圳,7.5万公里,https://www.guazi.com/sz/0367ea098b1bbb79x.htm#fr_page=list&fr_pos=city&fr_no=22,雪铁龙世嘉 2009款 三厢 2.0L 手动舒适型,3.18万,2009年
沈阳,0.8万公里,https://www.guazi.com/sy/19c536dd90638202x.htm#fr_page=list&fr_pos=city&fr_no=32,三菱劲炫ASX 2013款 2.0L CVT两驱精英版,9.80万,2014年
南通,3.8万公里,https://www.guazi.com/nantong/05179344fd0a7601x.htm#fr_page=list&fr_pos=city&fr_no=23,哈弗H5 2012款 智尊版 2.0L 两驱导航型,6.30万,2013年
石家庄,4.8万公里,https://www.guazi.com/sjz/6da2ff8de9101bf7x.htm#fr_page=list&fr_pos=city&fr_no=33,宝马3系 2013款320Li时尚型,23.00万,2012年
镇江,8.2万公里,https://www.guazi.com/zhenjiang/c6aba0287d17ead3x.htm#fr_page=list&fr_pos=city&fr_no=33,现代领翔 2009款 2.0L AT GL,5.00万,2010年
太原,2.8万公里,https://www.guazi.com/ty/b35457254c9acbd0x.htm#fr_page=list&fr_pos=city&fr_no=24,比亚迪S7 2016款 2.0T 自动尊贵型Plus,10.00万,2015年
宁波,5.9万公里,https://www.guazi.com/nb/23d8e1a8e8fcdce1x.htm#fr_page=list&fr_pos=city&fr_no=34,斯柯达昊锐 2012款 1.8TSI 自动优雅版,8.38万,2012年
中山,7.1万公里,https://www.guazi.com/zhongshan/08e06f8d7be38bd7x.htm#fr_page=list&fr_pos=city&fr_no=34,本田CR-V 2012款 2.4L 四驱豪华版,16.80万,2013年
重庆,11.7万公里,https://www.guazi.com/cq/6d3ea68c89717ea5x.htm#fr_page=list&fr_pos=city&fr_no=25,九龙A4 2014款 2.2L标准版JM491Q-ME,7.30万,2015年
枣庄,4.8万公里,https://www.guazi.com/zaozhuang/cba45d24a44dbeb5x.htm#fr_page=list&fr_pos=city&fr_no=35,别克凯越 2011款 1.6LE-AT,5.18万,2011年
青岛,7.8万公里,https://www.guazi.com/qd/7b2344aec6d01376x.htm#fr_page=list&fr_pos=city&fr_no=35,江淮瑞风S5 2013款 2.0T 手动尊享版,5.98万,2013年
无锡,5.8万公里,https://www.guazi.com/wx/cb40636402fc6d6bx.htm#fr_page=list&fr_pos=city&fr_no=26,启辰D50 2012款 1.6L 手动舒适版,3.46万,2012年
沈阳,6.6万公里,https://www.guazi.com/sy/40dcae93daf335e3x.htm#fr_page=list&fr_pos=city&fr_no=36,标致508 2011款 2.3L 自动经典版,11.50万,2012年
大连,7.8万公里,https://www.guazi.com/dl/9806d38ca2ae25f3x.htm#fr_page=list&fr_pos=city&fr_no=27,比亚迪S6 2012款 2.0L 手动尊贵型,3.90万,2012年
达州,10.5万公里,https://www.guazi.com/dazhou/829878be209a90a5x.htm#fr_page=list&fr_pos=city&fr_no=36,本田思铂睿 2013款 2.4L TYPE-S,9.78万,2012年
中山,11.3万公里,https://www.guazi.com/zhongshan/76007b4c2967d6c4x.htm#fr_page=list&fr_pos=city&fr_no=37,现代悦动 2011款 1.6L 自动豪华型,5.70万,2012年
长春,1.6万公里,https://www.guazi.com/cc/82fc32d24404123bx.htm#fr_page=list&fr_pos=city&fr_no=0,东风风行风行S500 2016款 1.6L 手动尊享型,5.80万,2015年
唐山,5.2万公里,https://www.guazi.com/tangshan/1a8516af4a4ae0afx.htm#fr_page=list&fr_pos=city&fr_no=28,铃木羚羊 2012款 1.3L 标准型,2.30万,2013年
长沙,1.3万公里,https://www.guazi.com/cs/2150779620e6081fx.htm#fr_page=list&fr_pos=city&fr_no=37,传祺GS4 2016款 235T G-DCT精英版,10.28万,2016年
枣庄,3.8万公里,https://www.guazi.com/zaozhuang/5af58bb0790cca52x.htm#fr_page=list&fr_pos=city&fr_no=1,东风风神AX7 2015款 2.0L 自动智逸型,8.60万,2015年
昆明,5.2万公里,https://www.guazi.com/km/137e61e4f83184dax.htm#fr_page=list&fr_pos=city&fr_no=38,大众速腾 2009款 2.0L 自动真皮版,5.36万,2009年
南充,0.8万公里,https://www.guazi.com/nanchong/6c815eb1ee495fbax.htm#fr_page=list&fr_pos=city&fr_no=29,大众POLO 2016款 1.4L 手动风尚型,5.70万,2017年
西安,1.7万公里,https://www.guazi.com/xa/e0c1025c3189f0b8x.htm#fr_page=list&fr_pos=city&fr_no=38,奔腾B50 2013款 1.6L 自动豪华型,7.00万,2015年
深圳,6.0万公里,https://www.guazi.com/sz/2a9959b4a18a7b8fx.htm#fr_page=list&fr_pos=city&fr_no=2,标致408 2013款 2.0L 自动舒适版,6.80万,2013年
秦皇岛,3.8万公里,https://www.guazi.com/qinhuangdao/d469270ed65a731dx.htm#fr_page=list&fr_pos=city&fr_no=39,雪铁龙C4L 2013款 1.8L 自动劲智版,8.50万,2013年
抚顺,1.0万公里,https://www.guazi.com/fushun/e81348d9a074720bx.htm#fr_page=list&fr_pos=city&fr_no=30,金杯阁瑞斯 2010款 2.4L-3代 尊领标准型9座4RB2,6.20万,2014年
抚顺,3.6万公里,https://www.guazi.com/fushun/5099eb2fd401608ax.htm#fr_page=list&fr_pos=city&fr_no=3,现代朗动 2015款 1.6L 自动领先型,9.20万,2016年
重庆,7.4万公里,https://www.guazi.com/cq/53e9c32c9d1ff5a3x.htm#fr_page=list&fr_pos=city&fr_no=31,比亚迪S6 2012款 2.0L 手动尊贵型,4.30万,2013年
武汉,4.9万公里,https://www.guazi.com/wh/cf968d1487c44c3ax.htm#fr_page=list&fr_pos=city&fr_no=4,标致307 2012款 两厢 1.6L 自动舒适版,4.50万,2012年
无锡,5.8万公里,https://www.guazi.com/wx/8ab75f4e3abf23b6x.htm#fr_page=list&fr_pos=city&fr_no=39,Jeep大切诺基 2012款 3.6L 梦十珍藏版(进口),26.00万,2012年
深圳,1.6万公里,https://www.guazi.com/sz/b542708c52c64db8x.htm#fr_page=list&fr_pos=city&fr_no=32,丰田雷凌 2014款 1.6G CVT精英版,9.30万,2015年
宿迁,4.2万公里,https://www.guazi.com/suqian/77b233bd312f25c1x.htm#fr_page=list&fr_pos=city&fr_no=5,大众途安 2013款 1.4T 自动舒适版5座,11.50万,2015年
大连,8.6万公里,https://www.guazi.com/dl/efb9365f0d921b81x.htm#fr_page=list&fr_pos=city&fr_no=33,雪佛兰科帕奇 2012款 2.4L 四驱旗舰版 7座,11.95万,2013年
达州,4.0万公里,https://www.guazi.com/dazhou/5c1a118ca6b84478x.htm#fr_page=list&fr_pos=city&fr_no=6,比亚迪F0 2010款 尚酷爱国版 1.0L 铉酷型,0.88万,2011年
六安,9.7万公里,https://www.guazi.com/luan/7b822b52dcf94f24x.htm#fr_page=list&fr_pos=city&fr_no=7,长安商用长安之星 2009款 1.0L-SC6363B-JL465Q,0.66万,2010年
新乡,4.2万公里,https://www.guazi.com/xinxiang/d6e8cb0e5300e447x.htm#fr_page=list&fr_pos=city&fr_no=34,启辰T70 2015款 1.6L 手动睿行版,6.49万,2015年
大连,7.0万公里,https://www.guazi.com/dl/c40aacff6e45caeax.htm#fr_page=list&fr_pos=city&fr_no=8,华泰宝利格 2013款 1.8T 手动两驱智尊版,4.98万,2013年
襄阳,3.9万公里,https://www.guazi.com/xiangyang/dab078bbd9909746x.htm#fr_page=list&fr_pos=city&fr_no=9,荣威350 2013款 350C 1.5L 自动迅悦版,5.80万,2013年
德阳,6.3万公里,https://www.guazi.com/deyang/b374a8d44d30e48ex.htm#fr_page=list&fr_pos=city&fr_no=35,起亚K3 2016款 1.6L 自动GLS,8.00万,2016年
武汉,1.7万公里,https://www.guazi.com/wh/05f6494302911c93x.htm#fr_page=list&fr_pos=city&fr_no=10,东风风行景逸S50 2016款 1.6L CVT尊享型,6.20万,2016年
潍坊,7.8万公里,https://www.guazi.com/weifang/83e16e9352a69feax.htm#fr_page=list&fr_pos=city&fr_no=36,中华H530 2011款 1.6L 手动舒适型,5.10万,2012年
重庆,1.6万公里,https://www.guazi.com/cq/8d42358e75badf8dx.htm#fr_page=list&fr_pos=city&fr_no=11,长安逸动 2013款 XT 1.5T 自动劲酷型,6.38万,2015年
岳阳,5.9万公里,https://www.guazi.com/yueyang/38221b1fb9864c4fx.htm#fr_page=list&fr_pos=city&fr_no=12,现代悦动 2011款 1.6L 自动舒适型,5.80万,2013年
杭州,14.9万公里,https://www.guazi.com/hz/27da9eff94b2cf58x.htm#fr_page=list&fr_pos=city&fr_no=37,福特福克斯 2011款 两厢 1.8L 手动经典型,3.28万,2010年
吉安,4.8万公里,https://www.guazi.com/jian/60e727362829f95ex.htm#fr_page=list&fr_pos=city&fr_no=13,哈弗H6 2014款 运动版 1.5T 手动两驱精英型,7.70万,2014年
重庆,1.9万公里,https://www.guazi.com/cq/bcc7ee5415f5f862x.htm#fr_page=list&fr_pos=city&fr_no=14,一汽骏派D60 2015款 1.8L 自动尊贵型,5.80万,2015年
南通,4.5万公里,https://www.guazi.com/nantong/ecf0b924d4660028x.htm#fr_page=list&fr_pos=city&fr_no=15,东风风神A60 2014款 1.6L 手动豪华型,4.80万,2014年
遂宁,10.1万公里,https://www.guazi.com/suining/03566ed884cc80cex.htm#fr_page=list&fr_pos=city&fr_no=16,现代悦动 2011款 1.6L 手动舒适型,5.20万,2014年
沈阳,4.9万公里,https://www.guazi.com/sy/e979f8f189772ce1x.htm#fr_page=list&fr_pos=city&fr_no=38,大众途观 2012款 1.8TSI 自动两驱风尚版,13.80万,2012年
北京,3.0万公里,https://www.guazi.com/bj/13557595b312b5b3x.htm#fr_page=list&fr_pos=city&fr_no=17,标致408 2011款 1.6L 自动豪华版,5.80万,2012年
吉林,4.2万公里,https://www.guazi.com/jilin/57caa1d793ed4181x.htm#fr_page=list&fr_pos=city&fr_no=18,奇瑞瑞虎3 2014款 1.6L 手动智尚版,5.60万,2015年
合肥,2.0万公里,https://www.guazi.com/hf/a4b7c1efc4c1810fx.htm#fr_page=list&fr_pos=city&fr_no=39,江淮瑞风S3 2016款 1.5L 手动豪华智能型,5.35万,2016年
黄石,4.3万公里,https://www.guazi.com/huangshi/3e87e07a6cdd3122x.htm#fr_page=list&fr_pos=city&fr_no=19,陆风X5 2013款 2.0T 手动创领版,6.20万,2014年
成都,5.0万公里,https://www.guazi.com/cd/fe75048ec2d8cb3fx.htm#fr_page=list&fr_pos=city&fr_no=20,大众速腾 2011款 1.4TSI 手动技术型,6.15万,2011年
上海,3.0万公里,https://www.guazi.com/sh/3df5d1a9b58fe0b8x.htm#fr_page=list&fr_pos=city&fr_no=21,福特福克斯 2012款 两厢 1.6L 自动舒适型,6.90万,2013年
南京,10.6万公里,https://www.guazi.com/nj/f49d0abaef33e420x.htm#fr_page=list&fr_pos=city&fr_no=22,大众速腾 2010款 1.4TSI 自动技术型,5.40万,2010年
北京,3.3万公里,https://www.guazi.com/bj/c26c822f0a24c2fdx.htm#fr_page=list&fr_pos=city&fr_no=23,哈弗H6 2011款 2.0L 手动两驱精英型,5.50万,2012年
重庆,0.6万公里,https://www.guazi.com/cq/d1e16f791ab75339x.htm#fr_page=list&fr_pos=city&fr_no=24,长安CS35 2016款 1.6L 自动豪华型 国IV,7.00万,2016年
菏泽,2.7万公里,https://www.guazi.com/heze/eccc030303e21334x.htm#fr_page=list&fr_pos=city&fr_no=25,奔腾X80 2013款 2.0L 自动舒适型,10.60万,2015年
东莞,3.3万公里,https://www.guazi.com/dg/0158597fa7e7d8bbx.htm#fr_page=list&fr_pos=city&fr_no=26,长安CS35 2015款 1.6L 自动豪华型 国IV,6.40万,2015年
常州,6.3万公里,https://www.guazi.com/changzhou/a77a6857219e94bfx.htm#fr_page=list&fr_pos=city&fr_no=27,海马S5 2015款 1.5T CVT豪华型,7.00万,2015年
湘潭,3.5万公里,https://www.guazi.com/xiangtan/6c73d29df3f643f1x.htm#fr_page=list&fr_pos=city&fr_no=28,雪铁龙C5 2011款 东方之旅 2.3L 自动尊贵型,10.00万,2012年
昆明,4.0万公里,https://www.guazi.com/km/d578078b03b06ddcx.htm#fr_page=list&fr_pos=city&fr_no=29,大众朗逸 2013款 1.4TSI DSG舒适版,9.80万,2014年
衢州,1.4万公里,https://www.guazi.com/quzhou/d2b718640f511981x.htm#fr_page=list&fr_pos=city&fr_no=30,奇瑞瑞虎5 2015款 2.0L CVT家尊版,7.40万,2015年
哈尔滨,6.3万公里,https://www.guazi.com/hrb/a0a5da8ed3cc64b0x.htm#fr_page=list&fr_pos=city&fr_no=31,雪佛兰科鲁兹 2013款 1.6L SL MT,5.90万,2014年
保定,1.9万公里,https://www.guazi.com/baoding/400d7bd5362f5916x.htm#fr_page=list&fr_pos=city&fr_no=0,比亚迪F3 2012款 节能版 1.5L 手动舒适型,2.80万,2014年
莆田,10.3万公里,https://www.guazi.com/putian/18264b17c3b799cax.htm#fr_page=list&fr_pos=city&fr_no=32,标致307 2010款 三厢 1.6L 自动舒适版,3.38万,2011年
无锡,6.8万公里,https://www.guazi.com/wx/0df33f69225ab5edx.htm#fr_page=list&fr_pos=city&fr_no=33,福特福克斯 2012款 三厢 1.6L 手动风尚型,6.00万,2012年
